index,class,path
817,Healthy,preprocessed/Healthy/IMG_20190419_144750.jpg
818,Healthy,preprocessed/Healthy/IMG_20190419_164243.jpg
819,Healthy,preprocessed/Healthy/IMG_20190419_134441.jpg
820,LeafBlast,preprocessed/LeafBlast/IMG_20190419_110216.jpg
821,BrownSpot,preprocessed/BrownSpot/IMG_20190421_195226.jpg
822,LeafBlast,preprocessed/LeafBlast/IMG_20190419_124402.jpg
823,Healthy,preprocessed/Healthy/IMG_20190420_190054.jpg
824,LeafBlast,preprocessed/LeafBlast/IMG_20190419_135918.jpg
825,Healthy,preprocessed/Healthy/IMG_20190419_113611.jpg
826,Healthy,preprocessed/Healthy/IMG_20190424_132055.jpg
827,Healthy,preprocessed/Healthy/IMG_20190419_174237.jpg
828,LeafBlast,preprocessed/LeafBlast/IMG_3101.jpg
829,Healthy,preprocessed/Healthy/IMG_20190424_132151.jpg
830,LeafBlast,preprocessed/LeafBlast/IMG_20190419_111117.jpg
831,Healthy,preprocessed/Healthy/IMG_20190419_175250.jpg
832,Healthy,preprocessed/Healthy/IMG_20190420_194103.jpg
833,LeafBlast,preprocessed/LeafBlast/IMG_3024.jpg
834,Healthy,preprocessed/Healthy/IMG_20190424_130423.jpg
835,Healthy,preprocessed/Healthy/IMG_20190424_133111.jpg
836,Healthy,preprocessed/Healthy/IMG_20190424_131328.jpg
837,BrownSpot,preprocessed/BrownSpot/IMG_20190420_195234.jpg
838,LeafBlast,preprocessed/LeafBlast/IMG_20190419_174313.jpg
839,Hispa,preprocessed/Hispa/IMG_20190419_173042.jpg
840,Healthy,preprocessed/Healthy/IMG_20190419_113348.jpg
841,Healthy,preprocessed/Healthy/IMG_20190420_194346_1.jpg
842,BrownSpot,preprocessed/BrownSpot/IMG_20190420_194606.jpg
843,Healthy,preprocessed/Healthy/IMG_20190419_173904.jpg
844,Healthy,preprocessed/Healthy/IMG_20190419_134900.jpg
845,BrownSpot,preprocessed/BrownSpot/IMG_20190420_194447_1.jpg
846,LeafBlast,preprocessed/LeafBlast/IMG_20190419_095523.jpg
847,Hispa,preprocessed/Hispa/IMG_20190419_140125.jpg
848,Healthy,preprocessed/Healthy/IMG_20190424_132259.jpg
849,LeafBlast,preprocessed/LeafBlast/IMG_20190419_140344.jpg
850,LeafBlast,preprocessed/LeafBlast/IMG_20190419_114455.jpg
851,Healthy,preprocessed/Healthy/IMG_20190419_102311.jpg
852,LeafBlast,preprocessed/LeafBlast/IMG_20190421_195512.jpg
853,Hispa,preprocessed/Hispa/IMG_20190424_133934.jpg
854,LeafBlast,preprocessed/LeafBlast/IMG_20190419_112241.jpg
855,LeafBlast,preprocessed/LeafBlast/IMG_4946.jpg
856,Hispa,preprocessed/Hispa/IMG_20190419_165619.jpg
857,LeafBlast,preprocessed/LeafBlast/IMG_20190419_172853.jpg
858,LeafBlast,preprocessed/LeafBlast/IMG_20190419_135855.jpg
859,Hispa,preprocessed/Hispa/IMG_20190419_144146.jpg
860,Healthy,preprocessed/Healthy/IMG_20190419_164025.jpg
861,LeafBlast,preprocessed/LeafBlast/IMG_20190419_110350.jpg
862,Healthy,preprocessed/Healthy/IMG_20190419_100517.jpg
863,Hispa,preprocessed/Hispa/IMG_20190419_113353.jpg
864,Hispa,preprocessed/Hispa/IMG_20190419_172810.jpg
865,Hispa,preprocessed/Hispa/IMG_20190419_162844.jpg
866,Hispa,preprocessed/Hispa/IMG_20190419_162928.jpg
867,LeafBlast,preprocessed/LeafBlast/IMG_3169.jpg
868,Healthy,preprocessed/Healthy/IMG_20190419_175137.jpg
869,Hispa,preprocessed/Hispa/IMG_20190419_174059.jpg
870,Healthy,preprocessed/Healthy/IMG_20190419_145027.jpg
871,LeafBlast,preprocessed/LeafBlast/IMG_20190420_185905.jpg
872,LeafBlast,preprocessed/LeafBlast/IMG_20190419_103956.jpg
873,Healthy,preprocessed/Healthy/IMG_20190419_172332.jpg
874,BrownSpot,preprocessed/BrownSpot/IMG_20190420_193854.jpg
875,Healthy,preprocessed/Healthy/IMG_20190419_162646.jpg
876,Healthy,preprocessed/Healthy/IMG_20190419_172049.jpg
877,Healthy,preprocessed/Healthy/IMG_20190424_131729.jpg
878,Healthy,preprocessed/Healthy/IMG_20190419_144714.jpg
879,Healthy,preprocessed/Healthy/IMG_20190419_125232.jpg
880,BrownSpot,preprocessed/BrownSpot/IMG_20190420_195153.jpg
881,BrownSpot,preprocessed/BrownSpot/IMG_20190420_193754.jpg
882,Healthy,preprocessed/Healthy/IMG_20190420_200458.jpg
883,LeafBlast,preprocessed/LeafBlast/IMG_20190419_163239.jpg
884,Healthy,preprocessed/Healthy/IMG_20190424_131552.jpg
885,BrownSpot,preprocessed/BrownSpot/IMG_20190420_195049.jpg
886,LeafBlast,preprocessed/LeafBlast/IMG_20190419_141047.jpg
887,Hispa,preprocessed/Hispa/IMG_20190420_194342_1.jpg
888,LeafBlast,preprocessed/LeafBlast/IMG_20190419_135929.jpg
889,BrownSpot,preprocessed/BrownSpot/IMG_20190419_103247.jpg
890,LeafBlast,preprocessed/LeafBlast/IMG_4765.jpg
891,Healthy,preprocessed/Healthy/IMG_20190419_161814.jpg
892,BrownSpot,preprocessed/BrownSpot/IMG_20190420_195104.jpg
893,BrownSpot,preprocessed/BrownSpot/IMG_20190420_200329.jpg
894,BrownSpot,preprocessed/BrownSpot/IMG_20190424_134128.jpg
895,BrownSpot,preprocessed/BrownSpot/IMG_20190420_191049.jpg
896,LeafBlast,preprocessed/LeafBlast/IMG_20190419_111229.jpg
897,LeafBlast,preprocessed/LeafBlast/IMG_20190419_170445.jpg
898,Healthy,preprocessed/Healthy/IMG_20190421_195322.jpg
899,Healthy,preprocessed/Healthy/IMG_20190424_131243.jpg
900,Healthy,preprocessed/Healthy/IMG_20190419_124350.jpg
901,LeafBlast,preprocessed/LeafBlast/IMG_3167.jpg
902,Healthy,preprocessed/Healthy/IMG_20190424_134046.jpg
903,Healthy,preprocessed/Healthy/IMG_20190419_094932.jpg
904,Healthy,preprocessed/Healthy/IMG_20190419_135730.jpg
905,Healthy,preprocessed/Healthy/IMG_3108.jpg
906,LeafBlast,preprocessed/LeafBlast/IMG_20190419_114644.jpg
907,Healthy,preprocessed/Healthy/IMG_20190424_132124.jpg
908,LeafBlast,preprocessed/LeafBlast/IMG_20190419_161115.jpg
909,LeafBlast,preprocessed/LeafBlast/IMG_20190419_175321.jpg
910,Healthy,preprocessed/Healthy/IMG_20190419_163130.jpg
911,Hispa,preprocessed/Hispa/IMG_20190419_110519.jpg
912,LeafBlast,preprocessed/LeafBlast/IMG_20190419_161534.jpg
913,LeafBlast,preprocessed/LeafBlast/IMG_5513.jpg
914,Healthy,preprocessed/Healthy/IMG_20190419_130145.jpg
915,Hispa,preprocessed/Hispa/IMG_20190419_134311.jpg
916,LeafBlast,preprocessed/LeafBlast/IMG_20190419_135952.jpg
917,Hispa,preprocessed/Hispa/IMG_20190419_131449.jpg
918,Healthy,preprocessed/Healthy/IMG_20190419_153305.jpg
919,LeafBlast,preprocessed/LeafBlast/IMG_3014.jpg
920,Healthy,preprocessed/Healthy/IMG_20190419_163311.jpg
921,BrownSpot,preprocessed/BrownSpot/IMG_20190420_191027.jpg
922,BrownSpot,preprocessed/BrownSpot/IMG_20190420_190143.jpg
923,Hispa,preprocessed/Hispa/IMG_20190419_170903.jpg
924,Healthy,preprocessed/Healthy/IMG_20190424_130903.jpg
925,Healthy,preprocessed/Healthy/IMG_20190419_144945.jpg
926,Hispa,preprocessed/Hispa/IMG_20190419_144904.jpg
927,BrownSpot,preprocessed/BrownSpot/IMG_20190420_185621.jpg
928,BrownSpot,preprocessed/BrownSpot/IMG_3177.jpg
929,LeafBlast,preprocessed/LeafBlast/IMG_20190419_135826.jpg
930,BrownSpot,preprocessed/BrownSpot/IMG_3162.jpg
931,Healthy,preprocessed/Healthy/IMG_20190424_131702.jpg
932,Healthy,preprocessed/Healthy/IMG_20190419_175230.jpg
933,Hispa,preprocessed/Hispa/IMG_20190420_194407.jpg
934,LeafBlast,preprocessed/LeafBlast/IMG_4841.jpg
935,Hispa,preprocessed/Hispa/IMG_20190419_144830.jpg
936,Hispa,preprocessed/Hispa/IMG_20190424_130519.jpg
937,Hispa,preprocessed/Hispa/IMG_20190419_124629.jpg
938,BrownSpot,preprocessed/BrownSpot/IMG_20190420_194732_1.jpg
939,BrownSpot,preprocessed/BrownSpot/IMG_2999.jpg
940,BrownSpot,preprocessed/BrownSpot/IMG_20190420_194211.jpg
941,Healthy,preprocessed/Healthy/IMG_20190424_132225.jpg
942,LeafBlast,preprocessed/LeafBlast/IMG_20190419_172837.jpg
943,Healthy,preprocessed/Healthy/IMG_20190419_123959.jpg
944,LeafBlast,preprocessed/LeafBlast/IMG_20190419_135000.jpg
945,BrownSpot,preprocessed/BrownSpot/IMG_20190419_145240.jpg
946,Healthy,preprocessed/Healthy/IMG_20190424_132106.jpg
947,Healthy,preprocessed/Healthy/IMG_20190419_172109.jpg
948,Healthy,preprocessed/Healthy/IMG_20190424_132312.jpg
949,LeafBlast,preprocessed/LeafBlast/IMG_3105.jpg
950,Healthy,preprocessed/Healthy/IMG_20190419_145430.jpg
951,Healthy,preprocessed/Healthy/IMG_20190420_190049.jpg
952,LeafBlast,preprocessed/LeafBlast/IMG_3056.jpg
953,Hispa,preprocessed/Hispa/IMG_20190419_161947.jpg
954,LeafBlast,preprocessed/LeafBlast/IMG_20190419_112203.jpg
955,BrownSpot,preprocessed/BrownSpot/IMG_20190421_195716.jpg
956,LeafBlast,preprocessed/LeafBlast/IMG_3007.jpg
957,Healthy,preprocessed/Healthy/IMG_20190419_165049.jpg
958,Hispa,preprocessed/Hispa/IMG_20190419_134821.jpg
959,Healthy,preprocessed/Healthy/IMG_20190419_165023.jpg
960,BrownSpot,preprocessed/BrownSpot/IMG_20190420_190445.jpg
961,Hispa,preprocessed/Hispa/IMG_20190419_134302.jpg
962,Hispa,preprocessed/Hispa/IMG_20190419_100849.jpg
963,Hispa,preprocessed/Hispa/IMG_20190419_094245.jpg
964,BrownSpot,preprocessed/BrownSpot/IMG_20190420_190217.jpg
965,LeafBlast,preprocessed/LeafBlast/IMG_20190419_115256.jpg
966,LeafBlast,preprocessed/LeafBlast/IMG_20190419_111106.jpg
967,LeafBlast,preprocessed/LeafBlast/IMG_20190419_141230.jpg
968,LeafBlast,preprocessed/LeafBlast/IMG_20190419_175210.jpg
969,Healthy,preprocessed/Healthy/IMG_20190419_170359.jpg
970,Healthy,preprocessed/Healthy/IMG_20190419_162233.jpg
971,Healthy,preprocessed/Healthy/IMG_20190419_165343.jpg
972,Healthy,preprocessed/Healthy/IMG_20190419_141322.jpg
973,LeafBlast,preprocessed/LeafBlast/IMG_20190419_134842.jpg
974,Healthy,preprocessed/Healthy/IMG_20190424_131417.jpg
975,Healthy,preprocessed/Healthy/IMG_20190419_164926.jpg
976,Hispa,preprocessed/Hispa/IMG_20190419_165212.jpg
977,Healthy,preprocessed/Healthy/IMG_20190424_133624.jpg
978,Healthy,preprocessed/Healthy/IMG_3235.jpg
979,Healthy,preprocessed/Healthy/IMG_20190419_165303.jpg
980,LeafBlast,preprocessed/LeafBlast/IMG_20190419_114704.jpg
981,LeafBlast,preprocessed/LeafBlast/IMG_20190419_110247.jpg
982,BrownSpot,preprocessed/BrownSpot/IMG_20190421_195705.jpg
983,Hispa,preprocessed/Hispa/IMG_20190419_141015.jpg
984,BrownSpot,preprocessed/BrownSpot/IMG_20190420_194714.jpg
985,LeafBlast,preprocessed/LeafBlast/IMG_20190424_131631.jpg
986,Healthy,preprocessed/Healthy/IMG_20190424_130242.jpg
987,Healthy,preprocessed/Healthy/IMG_20190424_132058.jpg
988,Hispa,preprocessed/Hispa/IMG_20190419_114834.jpg
989,LeafBlast,preprocessed/LeafBlast/IMG_20190419_105522.jpg
990,Healthy,preprocessed/Healthy/IMG_20190420_194317.jpg
991,Hispa,preprocessed/Hispa/IMG_20190419_140059.jpg
992,LeafBlast,preprocessed/LeafBlast/IMG_20190420_193654.jpg
993,Hispa,preprocessed/Hispa/IMG_20190419_163059.jpg
994,LeafBlast,preprocessed/LeafBlast/IMG_20190419_113948.jpg
995,Hispa,preprocessed/Hispa/IMG_20190419_144414.jpg
996,Healthy,preprocessed/Healthy/IMG_20190419_164031.jpg
997,Healthy,preprocessed/Healthy/IMG_20190419_124326.jpg
998,Healthy,preprocessed/Healthy/IMG_20190419_164332.jpg
999,Healthy,preprocessed/Healthy/IMG_20190419_170302.jpg
1000,LeafBlast,preprocessed/LeafBlast/IMG_20190419_110400.jpg
1001,BrownSpot,preprocessed/BrownSpot/IMG_20190420_190308.jpg
1002,Hispa,preprocessed/Hispa/IMG_20190419_144015.jpg
1003,BrownSpot,preprocessed/BrownSpot/IMG_20190420_195041_1.jpg
1004,Healthy,preprocessed/Healthy/IMG_3219.jpg
1005,Healthy,preprocessed/Healthy/IMG_3123.jpg
1006,LeafBlast,preprocessed/LeafBlast/IMG_20190419_172619.jpg
1007,Healthy,preprocessed/Healthy/IMG_20190419_130248.jpg
1008,Healthy,preprocessed/Healthy/IMG_20190419_152559.jpg
1009,Healthy,preprocessed/Healthy/IMG_20190419_103217.jpg
1010,LeafBlast,preprocessed/LeafBlast/IMG_20190419_111127.jpg
1011,Healthy,preprocessed/Healthy/IMG_20190424_130702.jpg
1012,Healthy,preprocessed/Healthy/IMG_20190419_115211.jpg
1013,BrownSpot,preprocessed/BrownSpot/IMG_20190420_194159.jpg
1014,LeafBlast,preprocessed/LeafBlast/IMG_3050.jpg
1015,Healthy,preprocessed/Healthy/IMG_3122.jpg
1016,LeafBlast,preprocessed/LeafBlast/IMG_20190419_114008.jpg
1017,BrownSpot,preprocessed/BrownSpot/IMG_20190420_193445.jpg
1018,Hispa,preprocessed/Hispa/IMG_20190419_123848.jpg
1019,LeafBlast,preprocessed/LeafBlast/IMG_20190419_161238.jpg
1020,Healthy,preprocessed/Healthy/IMG_20190424_133224.jpg
1021,BrownSpot,preprocessed/BrownSpot/IMG_20190421_200126.jpg
1022,Healthy,preprocessed/Healthy/IMG_20190424_130855.jpg
1023,BrownSpot,preprocessed/BrownSpot/IMG_3182.jpg
1024,Healthy,preprocessed/Healthy/IMG_20190419_162206.jpg
1025,Healthy,preprocessed/Healthy/IMG_20190419_174557.jpg
1026,BrownSpot,preprocessed/BrownSpot/IMG_20190420_194235.jpg
1027,Hispa,preprocessed/Hispa/IMG_20190419_165201.jpg
1028,Hispa,preprocessed/Hispa/IMG_20190419_161440.jpg
1029,Healthy,preprocessed/Healthy/IMG_20190424_132034.jpg
1030,LeafBlast,preprocessed/LeafBlast/IMG_5484.jpg
1031,Hispa,preprocessed/Hispa/IMG_20190419_141013.jpg
1032,LeafBlast,preprocessed/LeafBlast/IMG_20190419_125240.jpg
1033,Healthy,preprocessed/Healthy/IMG_20190424_133240.jpg
1034,Healthy,preprocessed/Healthy/IMG_20190419_174135.jpg
1035,Hispa,preprocessed/Hispa/IMG_20190419_161916.jpg
1036,Healthy,preprocessed/Healthy/IMG_20190419_172958.jpg
1037,BrownSpot,preprocessed/BrownSpot/IMG_20190420_191018.jpg
1038,LeafBlast,preprocessed/LeafBlast/IMG_20190419_172708.jpg
1039,Healthy,preprocessed/Healthy/IMG_20190419_171246.jpg
1040,Healthy,preprocessed/Healthy/IMG_20190419_103653.jpg
1041,Healthy,preprocessed/Healthy/IMG_20190424_130949.jpg
1042,BrownSpot,preprocessed/BrownSpot/IMG_20190419_152652.jpg
1043,BrownSpot,preprocessed/BrownSpot/IMG_20190420_194651.jpg
1044,BrownSpot,preprocessed/BrownSpot/IMG_3068.jpg
1045,Healthy,preprocessed/Healthy/IMG_20190419_095755.jpg
1046,Healthy,preprocessed/Healthy/IMG_20190424_130930.jpg
1047,LeafBlast,preprocessed/LeafBlast/IMG_20190419_174432.jpg
1048,Healthy,preprocessed/Healthy/IMG_20190424_131020.jpg
1049,Healthy,preprocessed/Healthy/IMG_20190419_114857.jpg
1050,Healthy,preprocessed/Healthy/IMG_20190419_103342.jpg
1051,Healthy,preprocessed/Healthy/IMG_20190424_131454.jpg
1052,Healthy,preprocessed/Healthy/IMG_20190419_165229.jpg
1053,Healthy,preprocessed/Healthy/IMG_20190424_133532.jpg
1054,Hispa,preprocessed/Hispa/IMG_20190419_162317.jpg
1055,Healthy,preprocessed/Healthy/IMG_20190419_162139.jpg
1056,Healthy,preprocessed/Healthy/IMG_20190419_162734.jpg
1057,LeafBlast,preprocessed/LeafBlast/IMG_20190419_140027.jpg
1058,Healthy,preprocessed/Healthy/IMG_20190424_130546.jpg
1059,Healthy,preprocessed/Healthy/IMG_20190419_164339.jpg
1060,LeafBlast,preprocessed/LeafBlast/IMG_20190419_174010.jpg
1061,LeafBlast,preprocessed/LeafBlast/IMG_3012.jpg
1062,LeafBlast,preprocessed/LeafBlast/IMG_20190419_112900.jpg
1063,BrownSpot,preprocessed/BrownSpot/IMG_20190420_194553.jpg
1064,Healthy,preprocessed/Healthy/IMG_20190421_195420.jpg
1065,LeafBlast,preprocessed/LeafBlast/IMG_20190419_170550.jpg
1066,Hispa,preprocessed/Hispa/IMG_20190419_144010.jpg
1067,LeafBlast,preprocessed/LeafBlast/IMG_20190419_161254.jpg
1068,Hispa,preprocessed/Hispa/IMG_20190419_103416.jpg
1069,Healthy,preprocessed/Healthy/IMG_20190419_163212.jpg
1070,BrownSpot,preprocessed/BrownSpot/IMG_3183.jpg
1071,Healthy,preprocessed/Healthy/IMG_20190424_131811.jpg
1072,Healthy,preprocessed/Healthy/IMG_20190419_113559.jpg
1073,Healthy,preprocessed/Healthy/IMG_20190419_164300.jpg
1074,Healthy,preprocessed/Healthy/IMG_20190419_162129.jpg
1075,Healthy,preprocessed/Healthy/IMG_20190419_161846.jpg
1076,BrownSpot,preprocessed/BrownSpot/IMG_3066.jpg
1077,Healthy,preprocessed/Healthy/IMG_20190419_165404.jpg
1078,Healthy,preprocessed/Healthy/IMG_20190421_195901.jpg
1079,Healthy,preprocessed/Healthy/IMG_20190419_125951.jpg
1080,LeafBlast,preprocessed/LeafBlast/IMG_20190419_175434.jpg
1081,Healthy,preprocessed/Healthy/IMG_20190419_124311.jpg
1082,BrownSpot,preprocessed/BrownSpot/IMG_20190419_135912.jpg
1083,Healthy,preprocessed/Healthy/IMG_20190419_144448.jpg
1084,Healthy,preprocessed/Healthy/IMG_20190419_110323.jpg
1085,Hispa,preprocessed/Hispa/IMG_20190419_161918.jpg
1086,Healthy,preprocessed/Healthy/IMG_20190419_123656.jpg
1087,Healthy,preprocessed/Healthy/IMG_20190419_144407.jpg
1088,Healthy,preprocessed/Healthy/IMG_20190419_115229.jpg
1089,Healthy,preprocessed/Healthy/IMG_20190420_194053.jpg
1090,Healthy,preprocessed/Healthy/IMG_20190419_114851.jpg
1091,LeafBlast,preprocessed/LeafBlast/IMG_20190419_133615.jpg
1092,Healthy,preprocessed/Healthy/IMG_20190419_171045.jpg
1093,BrownSpot,preprocessed/BrownSpot/IMG_20190420_185537.jpg
1094,Hispa,preprocessed/Hispa/IMG_20190419_165653.jpg
1095,Healthy,preprocessed/Healthy/IMG_20190419_115220.jpg
1096,LeafBlast,preprocessed/LeafBlast/IMG_20190419_112428.jpg
1097,Healthy,preprocessed/Healthy/IMG_20190419_123551.jpg
1098,Hispa,preprocessed/Hispa/IMG_20190419_173009.jpg
1099,Hispa,preprocessed/Hispa/IMG_20190420_194641.jpg
1100,Healthy,preprocessed/Healthy/IMG_20190421_195323.jpg
1101,BrownSpot,preprocessed/BrownSpot/IMG_3018.jpg
1102,LeafBlast,preprocessed/LeafBlast/IMG_20190419_170715.jpg
1103,Healthy,preprocessed/Healthy/IMG_20190419_124947.jpg
1104,Healthy,preprocessed/Healthy/IMG_20190419_102850.jpg
1105,Healthy,preprocessed/Healthy/IMG_3133.jpg
1106,Healthy,preprocessed/Healthy/IMG_20190424_130801.jpg
1107,Healthy,preprocessed/Healthy/IMG_3215.jpg
1108,BrownSpot,preprocessed/BrownSpot/IMG_4904.jpg
1109,Hispa,preprocessed/Hispa/IMG_20190419_170921.jpg
1110,LeafBlast,preprocessed/LeafBlast/IMG_20190419_112944.jpg
1111,Healthy,preprocessed/Healthy/IMG_20190419_100330.jpg
1112,Healthy,preprocessed/Healthy/IMG_20190419_103002.jpg
1113,Healthy,preprocessed/Healthy/IMG_20190424_130410.jpg
1114,LeafBlast,preprocessed/LeafBlast/IMG_20190419_104006.jpg
1115,Hispa,preprocessed/Hispa/IMG_20190424_131808.jpg
1116,Healthy,preprocessed/Healthy/IMG_20190419_161849.jpg
1117,LeafBlast,preprocessed/LeafBlast/IMG_3173.jpg
1118,LeafBlast,preprocessed/LeafBlast/IMG_20190419_163241.jpg
1119,LeafBlast,preprocessed/LeafBlast/IMG_20190419_100614.jpg
1120,Healthy,preprocessed/Healthy/IMG_20190424_132440.jpg
1121,LeafBlast,preprocessed/LeafBlast/IMG_4869.jpg
1122,LeafBlast,preprocessed/LeafBlast/IMG_20190419_110301.jpg
1123,Hispa,preprocessed/Hispa/IMG_20190419_113551.jpg
1124,LeafBlast,preprocessed/LeafBlast/IMG_20190419_161249.jpg
1125,Hispa,preprocessed/Hispa/IMG_20190419_172701.jpg
1126,Hispa,preprocessed/Hispa/IMG_20190420_194343.jpg
1127,LeafBlast,preprocessed/LeafBlast/IMG_20190424_131627.jpg
1128,Healthy,preprocessed/Healthy/IMG_20190420_194713.jpg
1129,LeafBlast,preprocessed/LeafBlast/IMG_20190419_113452.jpg
1130,Hispa,preprocessed/Hispa/IMG_20190419_140119.jpg
1131,Healthy,preprocessed/Healthy/IMG_20190424_131731.jpg
1132,Hispa,preprocessed/Hispa/IMG_20190420_200447.jpg
1133,Healthy,preprocessed/Healthy/IMG_20190424_130717.jpg
1134,Healthy,preprocessed/Healthy/IMG_20190419_162649.jpg
1135,Healthy,preprocessed/Healthy/IMG_20190419_141150.jpg
1136,Hispa,preprocessed/Hispa/IMG_20190419_100828.jpg
1137,LeafBlast,preprocessed/LeafBlast/IMG_20190419_145407.jpg
1138,Healthy,preprocessed/Healthy/IMG_20190419_161852.jpg
1139,Hispa,preprocessed/Hispa/IMG_20190424_133932.jpg
1140,Healthy,preprocessed/Healthy/IMG_20190419_095546.jpg
1141,LeafBlast,preprocessed/LeafBlast/IMG_20190419_172857.jpg
1142,Healthy,preprocessed/Healthy/IMG_20190419_170437.jpg
1143,LeafBlast,preprocessed/LeafBlast/IMG_20190419_100814.jpg
1144,Hispa,preprocessed/Hispa/IMG_20190419_144230.jpg
1145,Healthy,preprocessed/Healthy/IMG_20190419_162028.jpg
1146,Healthy,preprocessed/Healthy/IMG_3237.jpg
1147,Healthy,preprocessed/Healthy/IMG_20190419_100522.jpg
1148,BrownSpot,preprocessed/BrownSpot/IMG_20190421_195701.jpg
1149,Healthy,preprocessed/Healthy/IMG_20190424_132239.jpg
1150,Healthy,preprocessed/Healthy/IMG_20190424_130222.jpg
1151,BrownSpot,preprocessed/BrownSpot/IMG_20190420_195142.jpg
1152,LeafBlast,preprocessed/LeafBlast/IMG_20190419_124357.jpg
1153,Hispa,preprocessed/Hispa/IMG_20190419_112527.jpg
1154,Hispa,preprocessed/Hispa/IMG_20190419_101016.jpg
1155,Healthy,preprocessed/Healthy/IMG_20190424_132552.jpg
1156,Healthy,preprocessed/Healthy/IMG_20190419_165601.jpg
1157,Healthy,preprocessed/Healthy/IMG_20190419_145403.jpg
1158,Hispa,preprocessed/Hispa/IMG_20190419_133810.jpg
1159,Healthy,preprocessed/Healthy/IMG_20190420_193428.jpg
1160,Hispa,preprocessed/Hispa/IMG_20190424_125653.jpg
1161,LeafBlast,preprocessed/LeafBlast/IMG_20190419_162121.jpg
1162,LeafBlast,preprocessed/LeafBlast/IMG_20190419_174415.jpg
1163,Healthy,preprocessed/Healthy/IMG_20190419_140341.jpg
1164,Healthy,preprocessed/Healthy/IMG_20190419_134409.jpg
1165,Healthy,preprocessed/Healthy/IMG_20190419_144042.jpg
1166,Healthy,preprocessed/Healthy/IMG_20190419_174306.jpg
1167,Healthy,preprocessed/Healthy/IMG_20190419_153037.jpg
1168,Healthy,preprocessed/Healthy/IMG_3222.jpg
1169,Healthy,preprocessed/Healthy/IMG_20190419_172433.jpg
1170,LeafBlast,preprocessed/LeafBlast/IMG_20190419_164225.jpg
1171,Healthy,preprocessed/Healthy/IMG_20190419_164318.jpg
1172,Healthy,preprocessed/Healthy/IMG_20190424_131000.jpg
1173,Hispa,preprocessed/Hispa/IMG_20190419_164215.jpg
1174,LeafBlast,preprocessed/LeafBlast/IMG_20190419_135054.jpg
1175,LeafBlast,preprocessed/LeafBlast/IMG_20190419_140334.jpg
1176,Healthy,preprocessed/Healthy/IMG_20190419_174602.jpg
1177,Healthy,preprocessed/Healthy/IMG_20190424_125838.jpg
1178,Healthy,preprocessed/Healthy/IMG_20190419_170406.jpg
1179,Hispa,preprocessed/Hispa/IMG_20190419_162314.jpg
1180,Healthy,preprocessed/Healthy/IMG_20190421_195735.jpg
1181,Healthy,preprocessed/Healthy/IMG_20190419_171043.jpg
1182,Hispa,preprocessed/Hispa/IMG_20190420_194354_1.jpg
1183,Healthy,preprocessed/Healthy/IMG_20190424_130737.jpg
1184,LeafBlast,preprocessed/LeafBlast/IMG_20190419_174405.jpg
1185,Healthy,preprocessed/Healthy/IMG_20190419_112106.jpg
1186,LeafBlast,preprocessed/LeafBlast/IMG_20190419_113905.jpg
1187,LeafBlast,preprocessed/LeafBlast/IMG_4767.jpg
1188,BrownSpot,preprocessed/BrownSpot/IMG_20190420_194609.jpg
1189,Hispa,preprocessed/Hispa/IMG_20190419_113859.jpg
1190,Healthy,preprocessed/Healthy/IMG_20190419_162011.jpg
1191,Healthy,preprocessed/Healthy/IMG_20190419_174216.jpg
1192,LeafBlast,preprocessed/LeafBlast/IMG_20190419_161126.jpg
1193,Healthy,preprocessed/Healthy/IMG_20190419_114808.jpg
1194,Healthy,preprocessed/Healthy/IMG_3034.jpg
1195,BrownSpot,preprocessed/BrownSpot/IMG_20190420_195414.jpg
1196,Hispa,preprocessed/Hispa/IMG_20190424_130500.jpg
1197,LeafBlast,preprocessed/LeafBlast/IMG_20190419_114734.jpg
1198,Hispa,preprocessed/Hispa/IMG_20190419_131420.jpg
1199,LeafBlast,preprocessed/LeafBlast/IMG_2980.jpg
1200,LeafBlast,preprocessed/LeafBlast/IMG_3104.jpg
1201,LeafBlast,preprocessed/LeafBlast/IMG_20190419_123809.jpg
1202,BrownSpot,preprocessed/BrownSpot/IMG_3178.jpg
1203,Hispa,preprocessed/Hispa/IMG_20190420_194353.jpg
1204,LeafBlast,preprocessed/LeafBlast/IMG_20190419_141051.jpg
1205,Healthy,preprocessed/Healthy/IMG_20190419_144023.jpg
1206,Healthy,preprocessed/Healthy/IMG_20190419_102852.jpg
1207,LeafBlast,preprocessed/LeafBlast/IMG_20190419_170734.jpg
1208,Hispa,preprocessed/Hispa/IMG_20190419_171134.jpg
1209,Hispa,preprocessed/Hispa/IMG_20190419_162922.jpg
1210,Healthy,preprocessed/Healthy/IMG_20190419_134816.jpg
1211,Healthy,preprocessed/Healthy/IMG_20190419_172440.jpg
1212,LeafBlast,preprocessed/LeafBlast/IMG_20190419_100636.jpg
1213,BrownSpot,preprocessed/BrownSpot/IMG_5487.jpg
1214,Hispa,preprocessed/Hispa/IMG_20190419_175150.jpg
1215,LeafBlast,preprocessed/LeafBlast/IMG_20190419_103959.jpg
1216,Healthy,preprocessed/Healthy/IMG_20190424_132245.jpg
1217,Healthy,preprocessed/Healthy/IMG_20190419_095442.jpg
1218,Healthy,preprocessed/Healthy/IMG_20190420_200435.jpg
1219,BrownSpot,preprocessed/BrownSpot/IMG_3017.jpg
